Date,Hour,Station,CO,FSP,NO2,NOX,O3,RSP,SO2
19/7/2020,1,Tap Mun,N.A.,1,N.A.,N.A.,N.A.,1,N.A.
19/7/2020,2,Tap Mun,12,0,9,10,29,1,7
19/7/2020,3,Tap Mun,13,2,8,9,19,3,5
19/7/2020,4,Tap Mun,14,3,8,9,11,4,4
19/7/2020,5,Tap Mun,14,2,8,9,13,2,5
19/7/2020,6,Tap Mun,13,2,6,7,9,3,4
19/7/2020,7,Tap Mun,15,1,4,7,10,2,5
19/7/2020,8,Tap Mun,17,3,11,18,20,4,5
19/7/2020,9,Tap Mun,16,6,11,19,23,8,4
19/7/2020,10,Tap Mun,12,3,8,13,32,5,4
19/7/2020,11,Tap Mun,14,4,8,11,42,6,5
19/7/2020,12,Tap Mun,14,5,8,10,52,7,4
19/7/2020,13,Tap Mun,14,3,8,11,62,5,4
19/7/2020,14,Tap Mun,12,4,7,9,66,5,5
19/7/2020,15,Tap Mun,13,4,7,8,70,6,5
19/7/2020,16,Tap Mun,14,5,6,7,66,7,4
19/7/2020,17,Tap Mun,14,3,7,9,57,7,4
19/7/2020,18,Tap Mun,15,3,6,7,47,6,5
19/7/2020,19,Tap Mun,12,3,6,6,44,5,4
19/7/2020,20,Tap Mun,13,2,7,8,36,4,5
19/7/2020,21,Tap Mun,16,1,10,11,36,2,4
19/7/2020,22,Tap Mun,14,0,9,10,30,2,3
19/7/2020,23,Tap Mun,13,4,11,12,24,5,N.A.
19/7/2020,24,Tap Mun,14,1,10,11,18,2,N.A.
20/7/2020,1,Tap Mun,13,0,8,9,16,1,N.A.
20/7/2020,2,Tap Mun,12,1,8,8,16,1,N.A.
20/7/2020,3,Tap Mun,11,2,7,8,13,3,N.A.
20/7/2020,4,Tap Mun,12,3,9,10,17,4,N.A.
20/7/2020,5,Tap Mun,12,3,9,10,14,4,N.A.
20/7/2020,6,Tap Mun,12,1,8,9,12,1,N.A.
20/7/2020,7,Tap Mun,13,2,7,9,10,3,N.A.
20/7/2020,8,Tap Mun,16,3,10,16,13,3,N.A.
20/7/2020,9,Tap Mun,14,1,10,17,20,2,N.A.
20/7/2020,10,Tap Mun,11,4,9,16,28,6,N.A.
20/7/2020,11,Tap Mun,12,4,11,17,33,6,N.A.
20/7/2020,12,Tap Mun,12,3,9,14,45,6,N.A.
20/7/2020,13,Tap Mun,12,3,11,15,45,6,N.A.
20/7/2020,14,Tap Mun,10,3,10,13,51,5,N.A.
20/7/2020,15,Tap Mun,9,3,5,6,62,5,N.A.
20/7/2020,16,Tap Mun,7,4,4,5,57,5,N.A.
20/7/2020,17,Tap Mun,8,2,6,7,50,3,N.A.
20/7/2020,18,Tap Mun,N.A.,1,N.A.,N.A.,N.A.,3,N.A.
20/7/2020,19,Tap Mun,10,3,11,12,51,5,4
20/7/2020,20,Tap Mun,8,5,12,13,44,6,4
20/7/2020,21,Tap Mun,9,4,14,15,33,5,4
20/7/2020,22,Tap Mun,8,4,10,11,30,5,4
20/7/2020,23,Tap Mun,11,6,14,15,14,7,3
20/7/2020,24,Tap Mun,10,5,16,18,9,6,3
21/7/2020,1,Tap Mun,N.A.,4,N.A.,N.A.,N.A.,4,N.A.
21/7/2020,2,Tap Mun,12,2,13,15,8,2,5
21/7/2020,3,Tap Mun,10,4,11,13,5,4,3
21/7/2020,4,Tap Mun,10,6,11,14,6,5,3
21/7/2020,5,Tap Mun,11,2,9,11,5,2,2
21/7/2020,6,Tap Mun,11,0,9,10,5,1,2
21/7/2020,7,Tap Mun,10,4,7,9,8,4,2
21/7/2020,8,Tap Mun,12,2,8,14,14,2,3
21/7/2020,9,Tap Mun,12,3,11,20,23,3,3
21/7/2020,10,Tap Mun,11,2,15,24,43,4,3
21/7/2020,11,Tap Mun,11,1,8,12,47,2,3
21/7/2020,12,Tap Mun,9,3,12,20,50,4,4
21/7/2020,13,Tap Mun,10,5,11,16,62,5,4
21/7/2020,14,Tap Mun,11,6,11,18,69,6,4
21/7/2020,15,Tap Mun,9,4,3,4,68,5,3
21/7/2020,16,Tap Mun,9,2,4,5,71,2,3
21/7/2020,17,Tap Mun,10,4,8,10,74,6,3
21/7/2020,18,Tap Mun,9,6,4,5,75,7,3
21/7/2020,19,Tap Mun,9,4,6,7,69,4,3
21/7/2020,20,Tap Mun,9,4,10,10,57,5,4
21/7/2020,21,Tap Mun,7,3,7,7,53,4,4
21/7/2020,22,Tap Mun,8,3,8,9,36,4,3
21/7/2020,23,Tap Mun,10,7,13,13,29,8,3
21/7/2020,24,Tap Mun,10,8,11,12,14,9,3
22/7/2020,1,Tap Mun,8,4,8,8,18,5,2
22/7/2020,2,Tap Mun,9,2,7,8,14,3,2
22/7/2020,3,Tap Mun,10,2,8,9,16,2,2
22/7/2020,4,Tap Mun,11,4,11,12,16,5,2
22/7/2020,5,Tap Mun,10,2,9,10,15,4,2
22/7/2020,6,Tap Mun,9,3,9,10,13,5,2
22/7/2020,7,Tap Mun,11,5,6,9,11,7,2
22/7/2020,8,Tap Mun,7,8,5,6,26,11,2
22/7/2020,9,Tap Mun,7,N.A.,3,4,31,N.A.,2
22/7/2020,10,Tap Mun,9,N.A.,5,5,31,N.A.,2
22/7/2020,11,Tap Mun,11,4,4,5,34,11,2
22/7/2020,12,Tap Mun,9,4,8,14,36,9,2
22/7/2020,13,Tap Mun,8,3,5,7,47,4,2
22/7/2020,14,Tap Mun,5,2,3,3,54,2,2
22/7/2020,15,Tap Mun,11,4,5,6,66,4,2
22/7/2020,16,Tap Mun,10,4,9,13,64,5,3
22/7/2020,17,Tap Mun,10,1,4,5,61,3,2
22/7/2020,18,Tap Mun,10,2,4,6,58,5,2
22/7/2020,19,Tap Mun,7,2,5,6,55,4,2
22/7/2020,20,Tap Mun,8,4,9,10,58,6,2
22/7/2020,21,Tap Mun,6,5,5,6,63,8,2
22/7/2020,22,Tap Mun,7,4,9,10,45,7,3
22/7/2020,23,Tap Mun,6,3,11,12,28,6,3
22/7/2020,24,Tap Mun,6,1,5,6,35,4,3
23/7/2020,1,Tap Mun,N.A.,4,N.A.,N.A.,N.A.,6,N.A.
23/7/2020,2,Tap Mun,9,4,9,10,30,6,5
23/7/2020,3,Tap Mun,8,2,4,5,31,5,3
23/7/2020,4,Tap Mun,10,0,4,5,18,3,2
23/7/2020,5,Tap Mun,9,1,4,5,20,5,2
23/7/2020,6,Tap Mun,10,3,4,5,12,7,2
23/7/2020,7,Tap Mun,10,2,6,7,13,7,2
23/7/2020,8,Tap Mun,12,8,8,13,22,11,1
23/7/2020,9,Tap Mun,8,3,16,31,21,5,2
23/7/2020,10,Tap Mun,10,3,15,28,29,6,2
23/7/2020,11,Tap Mun,8,2,8,12,42,4,2
23/7/2020,12,Tap Mun,8,2,4,5,54,4,2
23/7/2020,13,Tap Mun,7,3,6,9,55,4,3
23/7/2020,14,Tap Mun,8,3,8,13,49,5,3
23/7/2020,15,Tap Mun,7,0,8,11,58,3,3
23/7/2020,16,Tap Mun,6,2,11,15,56,4,5
23/7/2020,17,Tap Mun,6,3,4,5,68,5,3
23/7/2020,18,Tap Mun,7,2,6,7,66,3,3
23/7/2020,19,Tap Mun,6,1,9,10,53,3,4
23/7/2020,20,Tap Mun,6,2,8,9,45,4,3
23/7/2020,21,Tap Mun,6,5,11,11,37,6,3
23/7/2020,22,Tap Mun,6,4,8,9,29,6,3
23/7/2020,23,Tap Mun,6,2,9,10,27,3,3
23/7/2020,24,Tap Mun,7,1,12,13,27,2,3
24/7/2020,1,Tap Mun,6,1,11,12,21,1,2
24/7/2020,2,Tap Mun,8,1,13,14,8,3,2
24/7/2020,3,Tap Mun,8,0,10,12,9,2,2
24/7/2020,4,Tap Mun,9,5,8,8,9,7,2
24/7/2020,5,Tap Mun,9,5,7,9,6,7,2
24/7/2020,6,Tap Mun,11,2,10,11,6,5,2
24/7/2020,7,Tap Mun,14,3,9,13,8,4,2
24/7/2020,8,Tap Mun,14,3,15,28,16,4,4
24/7/2020,9,Tap Mun,12,4,19,41,21,5,4
24/7/2020,10,Tap Mun,12,6,24,58,19,8,5
24/7/2020,11,Tap Mun,8,8,23,45,29,9,4
24/7/2020,12,Tap Mun,11,6,12,17,54,6,3
24/7/2020,13,Tap Mun,7,6,7,10,65,6,3
24/7/2020,14,Tap Mun,9,6,10,13,77,7,3
24/7/2020,15,Tap Mun,12,3,13,16,86,6,4
24/7/2020,16,Tap Mun,10,7,12,13,108,9,4
24/7/2020,17,Tap Mun,10,8,16,18,93,11,4
24/7/2020,18,Tap Mun,15,11,19,22,71,15,2
24/7/2020,19,Tap Mun,12,5,18,19,73,9,2
24/7/2020,20,Tap Mun,12,4,20,21,56,8,2
24/7/2020,21,Tap Mun,12,4,25,25,33,6,3
24/7/2020,22,Tap Mun,14,4,28,29,21,7,2
24/7/2020,23,Tap Mun,15,4,27,28,19,6,1
24/7/2020,24,Tap Mun,11,3,30,31,14,4,1
25/7/2020,1,Tap Mun,N.A.,4,N.A.,N.A.,N.A.,5,N.A.
25/7/2020,2,Tap Mun,11,5,29,31,10,7,3
25/7/2020,3,Tap Mun,12,6,24,27,5,7,1
25/7/2020,4,Tap Mun,11,3,21,23,7,4,1
25/7/2020,5,Tap Mun,10,2,16,17,11,2,2
25/7/2020,6,Tap Mun,8,1,10,11,12,1,2
25/7/2020,7,Tap Mun,8,1,7,9,12,2,2
25/7/2020,8,Tap Mun,13,2,9,13,19,2,2
25/7/2020,9,Tap Mun,13,3,11,17,31,3,3
25/7/2020,10,Tap Mun,12,4,10,15,41,4,3
25/7/2020,11,Tap Mun,10,5,15,25,38,4,4
25/7/2020,12,Tap Mun,8,3,14,22,43,4,4
25/7/2020,13,Tap Mun,18,5,14,18,69,7,3
25/7/2020,14,Tap Mun,20,7,11,13,110,11,4
25/7/2020,15,Tap Mun,15,8,9,10,130,13,4
25/7/2020,16,Tap Mun,13,10,12,12,117,14,4
25/7/2020,17,Tap Mun,12,8,14,15,88,12,4
25/7/2020,18,Tap Mun,13,6,19,22,61,11,3
25/7/2020,19,Tap Mun,15,6,28,30,44,11,3
25/7/2020,20,Tap Mun,14,5,33,34,31,9,3
25/7/2020,21,Tap Mun,15,4,28,29,25,7,3
25/7/2020,22,Tap Mun,13,5,29,31,16,6,3
25/7/2020,23,Tap Mun,12,3,25,27,8,5,2
25/7/2020,24,Tap Mun,11,3,21,23,7,5,2
26/7/2020,1,Tap Mun,11,3,21,23,6,4,2
26/7/2020,2,Tap Mun,11,2,19,20,8,3,2
26/7/2020,3,Tap Mun,10,4,16,18,9,5,2
26/7/2020,4,Tap Mun,9,4,15,17,6,4,2
26/7/2020,5,Tap Mun,9,7,13,16,5,7,2
26/7/2020,6,Tap Mun,9,5,12,13,7,5,2
26/7/2020,7,Tap Mun,10,2,9,11,11,2,1
26/7/2020,8,Tap Mun,9,1,7,11,22,2,2
26/7/2020,9,Tap Mun,10,4,9,14,31,5,3
26/7/2020,10,Tap Mun,7,6,11,19,31,8,3
26/7/2020,11,Tap Mun,8,3,8,11,46,5,2
26/7/2020,12,Tap Mun,7,4,9,12,56,5,3
26/7/2020,13,Tap Mun,7,4,8,11,67,8,3
26/7/2020,14,Tap Mun,8,4,10,12,74,7,2
26/7/2020,15,Tap Mun,9,6,8,10,86,10,2
26/7/2020,16,Tap Mun,9,3,8,10,82,7,3
26/7/2020,17,Tap Mun,8,5,10,13,64,9,3
26/7/2020,18,Tap Mun,10,6,12,14,52,9,3
26/7/2020,19,Tap Mun,9,4,16,18,34,8,3
26/7/2020,20,Tap Mun,10,4,16,17,27,6,3
26/7/2020,21,Tap Mun,9,2,17,17,25,4,3
26/7/2020,22,Tap Mun,7,1,12,13,21,4,3
26/7/2020,23,Tap Mun,6,4,12,13,17,5,2
26/7/2020,24,Tap Mun,7,2,9,10,15,3,2
27/7/2020,1,Tap Mun,N.A.,3,N.A.,N.A.,N.A.,4,N.A.
27/7/2020,2,Tap Mun,6,1,9,10,15,2,4
27/7/2020,3,Tap Mun,4,1,10,10,19,2,3
27/7/2020,4,Tap Mun,8,1,8,9,13,1,2
27/7/2020,5,Tap Mun,6,1,8,9,15,2,2
27/7/2020,6,Tap Mun,6,3,7,7,20,3,2
27/7/2020,7,Tap Mun,7,2,5,6,22,2,2
27/7/2020,8,Tap Mun,6,1,5,7,32,2,2
27/7/2020,9,Tap Mun,7,1,5,8,36,1,2
27/7/2020,10,Tap Mun,6,3,8,12,33,5,2
27/7/2020,11,Tap Mun,9,2,11,17,37,4,2
27/7/2020,12,Tap Mun,7,2,9,12,49,4,2
27/7/2020,13,Tap Mun,7,3,7,8,62,5,1
27/7/2020,14,Tap Mun,8,4,11,15,60,6,1
27/7/2020,15,Tap Mun,6,6,8,11,46,9,0
27/7/2020,16,Tap Mun,7,4,12,17,49,5,1
27/7/2020,17,Tap Mun,7,4,12,16,48,9,1
27/7/2020,18,Tap Mun,7,4,10,12,46,8,1
27/7/2020,19,Tap Mun,6,2,11,12,38,5,1
27/7/2020,20,Tap Mun,5,2,12,13,30,4,1
27/7/2020,21,Tap Mun,7,1,9,10,25,4,1
27/7/2020,22,Tap Mun,7,2,10,10,31,3,1
27/7/2020,23,Tap Mun,6,1,8,9,22,2,1
27/7/2020,24,Tap Mun,6,1,12,13,17,2,1
28/7/2020,1,Tap Mun,9,3,10,11,9,3,0
28/7/2020,2,Tap Mun,6,1,8,9,11,3,0
28/7/2020,3,Tap Mun,6,4,9,10,16,5,2
28/7/2020,4,Tap Mun,4,8,7,8,13,8,1
28/7/2020,5,Tap Mun,6,N.A.,7,8,10,N.A.,0
28/7/2020,6,Tap Mun,7,N.A.,7,9,8,N.A.,0
28/7/2020,7,Tap Mun,6,2,7,10,11,3,1
28/7/2020,8,Tap Mun,6,4,7,11,19,5,0
28/7/2020,9,Tap Mun,6,2,8,14,22,3,1
28/7/2020,10,Tap Mun,7,3,10,18,24,3,1
28/7/2020,11,Tap Mun,6,3,10,20,28,4,1
28/7/2020,12,Tap Mun,6,1,9,14,38,2,1
28/7/2020,13,Tap Mun,5,2,14,25,37,5,2
28/7/2020,14,Tap Mun,6,N.A.,9,12,50,N.A.,1
28/7/2020,15,Tap Mun,7,N.A.,12,18,47,N.A.,2
28/7/2020,16,Tap Mun,7,6,10,13,59,8,2
28/7/2020,17,Tap Mun,7,3,9,12,63,6,2
28/7/2020,18,Tap Mun,5,4,7,9,49,6,1
28/7/2020,19,Tap Mun,5,4,11,13,41,7,1
28/7/2020,20,Tap Mun,5,2,13,14,34,4,1
28/7/2020,21,Tap Mun,5,4,10,11,32,5,1
28/7/2020,22,Tap Mun,6,3,7,8,35,4,0
28/7/2020,23,Tap Mun,6,2,7,8,25,3,1
28/7/2020,24,Tap Mun,7,0,8,9,18,1,0
29/7/2020,1,Tap Mun,N.A.,4,N.A.,N.A.,N.A.,5,N.A.
29/7/2020,2,Tap Mun,N.A.,3,N.A.,N.A.,N.A.,4,N.A.
29/7/2020,3,Tap Mun,5,2,11,12,13,3,1
29/7/2020,4,Tap Mun,6,1,8,9,11,1,1
29/7/2020,5,Tap Mun,7,3,8,9,10,3,0
29/7/2020,6,Tap Mun,8,2,8,9,10,2,0
29/7/2020,7,Tap Mun,11,0,8,11,9,0,0
29/7/2020,8,Tap Mun,11,3,11,20,15,4,1
29/7/2020,9,Tap Mun,11,3,15,28,21,4,1
29/7/2020,10,Tap Mun,8,3,18,35,21,5,2
29/7/2020,11,Tap Mun,10,7,17,31,32,9,3
29/7/2020,12,Tap Mun,9,6,15,22,48,9,2
29/7/2020,13,Tap Mun,8,6,13,19,55,9,2
29/7/2020,14,Tap Mun,8,5,5,6,79,7,2
29/7/2020,15,Tap Mun,6,6,4,5,93,8,2
29/7/2020,16,Tap Mun,6,4,6,7,96,6,2
29/7/2020,17,Tap Mun,7,4,8,9,86,7,2
29/7/2020,18,Tap Mun,9,5,5,6,78,6,3
29/7/2020,19,Tap Mun,6,2,6,7,68,4,3
29/7/2020,20,Tap Mun,5,3,10,11,58,5,4
29/7/2020,21,Tap Mun,5,3,17,17,47,5,3
29/7/2020,22,Tap Mun,5,3,9,9,48,6,1
29/7/2020,23,Tap Mun,5,3,11,12,38,6,3
29/7/2020,24,Tap Mun,6,1,8,9,38,3,3
30/7/2020,1,Tap Mun,6,1,8,9,39,4,2
30/7/2020,2,Tap Mun,7,4,5,5,42,6,3
30/7/2020,3,Tap Mun,7,2,5,6,44,4,4
30/7/2020,4,Tap Mun,7,3,6,7,40,5,4
30/7/2020,5,Tap Mun,8,3,5,6,42,5,3
30/7/2020,6,Tap Mun,7,5,6,7,41,6,4
30/7/2020,7,Tap Mun,7,1,6,7,38,3,4
30/7/2020,8,Tap Mun,10,1,8,10,37,3,5
30/7/2020,9,Tap Mun,11,4,13,18,42,8,6
30/7/2020,10,Tap Mun,7,6,10,14,58,11,5
30/7/2020,11,Tap Mun,4,4,4,4,64,6,4
30/7/2020,12,Tap Mun,5,3,4,5,64,6,4
30/7/2020,13,Tap Mun,5,3,4,5,68,8,4
30/7/2020,14,Tap Mun,5,2,6,9,58,9,4
30/7/2020,15,Tap Mun,N.A.,1,N.A.,N.A.,N.A.,7,N.A.
30/7/2020,16,Tap Mun,8,5,7,8,74,13,5
30/7/2020,17,Tap Mun,7,2,4,5,79,10,5
30/7/2020,18,Tap Mun,9,2,4,5,73,13,4
30/7/2020,19,Tap Mun,8,4,5,6,67,15,4
30/7/2020,20,Tap Mun,8,7,5,5,49,20,4
30/7/2020,21,Tap Mun,10,6,5,6,20,15,3
30/7/2020,22,Tap Mun,14,11,11,11,82,19,4
30/7/2020,23,Tap Mun,12,13,7,8,78,23,4
30/7/2020,24,Tap Mun,10,8,10,11,70,17,4
31/7/2020,1,Tap Mun,N.A.,7,N.A.,N.A.,N.A.,17,N.A.
31/7/2020,2,Tap Mun,11,6,9,10,62,18,6
31/7/2020,3,Tap Mun,16,7,10,11,52,16,5
31/7/2020,4,Tap Mun,14,10,11,12,53,19,5
31/7/2020,5,Tap Mun,13,12,8,9,55,23,6
31/7/2020,6,Tap Mun,12,9,9,9,55,21,5
31/7/2020,7,Tap Mun,11,9,8,9,50,21,6
31/7/2020,8,Tap Mun,5,9,4,4,37,24,3
31/7/2020,9,Tap Mun,4,2,6,7,34,12,3
31/7/2020,10,Tap Mun,4,2,3,4,37,13,3
31/7/2020,11,Tap Mun,4,2,4,5,37,16,3
31/7/2020,12,Tap Mun,5,1,5,6,36,13,3
31/7/2020,13,Tap Mun,6,1,4,5,36,7,3
31/7/2020,14,Tap Mun,4,1,4,4,40,5,3
31/7/2020,15,Tap Mun,4,2,4,5,40,10,3
31/7/2020,16,Tap Mun,4,4,4,4,41,16,3
31/7/2020,17,Tap Mun,4,4,4,6,41,15,3
31/7/2020,18,Tap Mun,4,1,4,4,41,11,3
31/7/2020,19,Tap Mun,3,4,3,3,45,15,2
31/7/2020,20,Tap Mun,3,3,2,3,46,17,2
31/7/2020,21,Tap Mun,5,1,3,3,45,12,2
31/7/2020,22,Tap Mun,5,3,7,9,37,16,3
31/7/2020,23,Tap Mun,6,3,4,5,40,15,3
31/7/2020,24,Tap Mun,6,4,4,4,39,18,3
1/8/2020,1,Tap Mun,5,5,4,5,38,17,3
1/8/2020,2,Tap Mun,5,2,4,5,38,16,3
1/8/2020,3,Tap Mun,6,1,6,7,36,17,3
1/8/2020,4,Tap Mun,6,4,4,5,40,18,3
1/8/2020,5,Tap Mun,4,1,3,4,41,13,3
1/8/2020,6,Tap Mun,5,4,3,4,39,17,3
1/8/2020,7,Tap Mun,5,4,3,3,41,16,3
1/8/2020,8,Tap Mun,6,3,3,4,41,14,3
1/8/2020,9,Tap Mun,3,3,3,4,40,15,3
1/8/2020,10,Tap Mun,6,4,3,4,44,18,3
1/8/2020,11,Tap Mun,7,5,3,4,53,18,3
1/8/2020,12,Tap Mun,7,6,3,4,50,17,3
1/8/2020,13,Tap Mun,7,N.A.,6,9,47,N.A.,3
1/8/2020,14,Tap Mun,7,N.A.,2,3,51,N.A.,3
1/8/2020,15,Tap Mun,6,6,2,3,55,19,3
1/8/2020,16,Tap Mun,6,3,2,3,62,15,3
1/8/2020,17,Tap Mun,6,2,2,3,62,11,3
1/8/2020,18,Tap Mun,6,2,4,5,59,12,3
1/8/2020,19,Tap Mun,5,5,3,4,61,17,3
1/8/2020,20,Tap Mun,5,4,3,4,58,15,3
1/8/2020,21,Tap Mun,5,2,4,4,50,10,3
1/8/2020,22,Tap Mun,6,1,6,7,49,8,3
1/8/2020,23,Tap Mun,6,3,9,10,49,11,3
1/8/2020,24,Tap Mun,7,3,6,7,49,10,3
2/8/2020,1,Tap Mun,N.A.,2,N.A.,N.A.,N.A.,10,N.A.
2/8/2020,2,Tap Mun,6,1,7,8,58,7,5
2/8/2020,3,Tap Mun,6,N.A.,4,5,62,N.A.,3
2/8/2020,4,Tap Mun,6,1,4,4,64,10,3
2/8/2020,5,Tap Mun,5,2,4,4,67,18,3
2/8/2020,6,Tap Mun,6,2,3,4,61,12,3
2/8/2020,7,Tap Mun,7,0,5,6,55,9,3
2/8/2020,8,Tap Mun,7,1,6,7,57,11,3
2/8/2020,9,Tap Mun,6,4,5,6,58,16,3
2/8/2020,10,Tap Mun,8,4,8,9,55,14,3
2/8/2020,11,Tap Mun,6,1,5,7,57,8,3
2/8/2020,12,Tap Mun,6,1,3,4,64,7,3
2/8/2020,13,Tap Mun,6,2,4,5,66,10,3
2/8/2020,14,Tap Mun,6,3,4,5,65,10,3
2/8/2020,15,Tap Mun,5,1,3,4,60,9,3
2/8/2020,16,Tap Mun,6,2,3,4,59,7,3
2/8/2020,17,Tap Mun,5,2,4,4,59,10,3
2/8/2020,18,Tap Mun,5,3,4,5,57,10,3
2/8/2020,19,Tap Mun,5,2,4,5,58,9,2
2/8/2020,20,Tap Mun,5,2,5,6,56,8,3
2/8/2020,21,Tap Mun,6,2,4,4,53,8,2
2/8/2020,22,Tap Mun,5,1,3,4,57,6,2
2/8/2020,23,Tap Mun,6,0,3,4,59,3,2
2/8/2020,24,Tap Mun,6,3,4,5,59,7,3
3/8/2020,1,Tap Mun,7,4,3,4,61,10,3
3/8/2020,2,Tap Mun,6,2,3,4,57,7,3
3/8/2020,3,Tap Mun,7,1,4,5,50,5,3
3/8/2020,4,Tap Mun,6,0,3,4,49,5,3
3/8/2020,5,Tap Mun,7,0,3,4,49,4,2
3/8/2020,6,Tap Mun,6,0,5,6,51,2,2
3/8/2020,7,Tap Mun,6,0,11,13,41,3,3
3/8/2020,8,Tap Mun,6,1,12,14,42,5,3
3/8/2020,9,Tap Mun,8,1,4,5,53,4,3
3/8/2020,10,Tap Mun,6,1,5,5,50,3,3
3/8/2020,11,Tap Mun,6,1,2,3,56,2,3
3/8/2020,12,Tap Mun,7,2,4,5,59,3,2
3/8/2020,13,Tap Mun,6,N.A.,3,4,61,N.A.,2
3/8/2020,14,Tap Mun,6,3,3,3,55,5,3
3/8/2020,15,Tap Mun,7,2,2,3,55,8,2
3/8/2020,16,Tap Mun,6,2,2,3,61,3,3
3/8/2020,17,Tap Mun,6,1,3,3,63,2,3
3/8/2020,18,Tap Mun,6,1,3,4,59,2,3
3/8/2020,19,Tap Mun,6,N.A.,3,4,42,N.A.,3
3/8/2020,20,Tap Mun,6,0,3,4,24,6,3
3/8/2020,21,Tap Mun,6,1,4,5,29,10,3
3/8/2020,22,Tap Mun,8,1,5,5,29,9,3
3/8/2020,23,Tap Mun,6,1,7,7,41,9,3
3/8/2020,24,Tap Mun,6,2,4,5,34,8,3
4/8/2020,1,Tap Mun,N.A.,3,N.A.,N.A.,N.A.,12,N.A.
4/8/2020,2,Tap Mun,7,2,8,9,26,11,5
4/8/2020,3,Tap Mun,7,3,5,6,20,12,3
4/8/2020,4,Tap Mun,7,1,4,5,25,10,3
4/8/2020,5,Tap Mun,8,3,4,5,22,10,3
4/8/2020,6,Tap Mun,8,2,5,6,30,10,3
4/8/2020,7,Tap Mun,5,3,4,5,45,7,3
4/8/2020,8,Tap Mun,8,5,6,7,40,8,3
4/8/2020,9,Tap Mun,7,6,6,9,45,8,3
4/8/2020,10,Tap Mun,5,3,7,9,56,4,3
4/8/2020,11,Tap Mun,7,1,8,10,60,2,4
4/8/2020,12,Tap Mun,6,0,4,5,72,2,4
4/8/2020,13,Tap Mun,6,1,6,8,73,1,3
4/8/2020,14,Tap Mun,6,2,5,6,66,1,3
4/8/2020,15,Tap Mun,6,2,4,4,51,2,4
4/8/2020,16,Tap Mun,5,1,4,4,47,3,3
4/8/2020,17,Tap Mun,5,0,6,7,42,1,3
4/8/2020,18,Tap Mun,5,0,5,7,44,1,3
4/8/2020,19,Tap Mun,4,1,8,9,41,1,3
4/8/2020,20,Tap Mun,4,3,14,16,35,4,4
4/8/2020,21,Tap Mun,6,1,4,5,41,2,3
4/8/2020,22,Tap Mun,6,0,3,4,33,4,3
4/8/2020,23,Tap Mun,7,1,4,5,29,8,3
4/8/2020,24,Tap Mun,7,1,4,5,23,9,3
5/8/2020,1,Tap Mun,6,2,4,5,31,11,3
5/8/2020,2,Tap Mun,8,1,4,5,31,7,3
5/8/2020,3,Tap Mun,5,4,4,5,30,9,3
5/8/2020,4,Tap Mun,6,1,4,5,33,6,2
5/8/2020,5,Tap Mun,5,3,3,4,38,8,3
5/8/2020,6,Tap Mun,5,2,3,4,42,7,3
5/8/2020,7,Tap Mun,5,1,4,4,40,7,3
5/8/2020,8,Tap Mun,5,1,3,4,41,6,3
5/8/2020,9,Tap Mun,5,1,4,5,38,7,3
5/8/2020,10,Tap Mun,6,3,3,4,44,10,3
5/8/2020,11,Tap Mun,5,3,3,4,48,10,3
5/8/2020,12,Tap Mun,5,4,3,4,51,11,3
5/8/2020,13,Tap Mun,5,6,4,5,49,13,4
5/8/2020,14,Tap Mun,6,5,3,4,55,12,3
5/8/2020,15,Tap Mun,N.A.,3,N.A.,N.A.,N.A.,10,N.A.
5/8/2020,16,Tap Mun,31,1,N.A.,N.A.,53,8,5
5/8/2020,17,Tap Mun,34,2,3,3,54,10,3
5/8/2020,18,Tap Mun,34,3,3,3,52,10,3
5/8/2020,19,Tap Mun,34,1,4,5,45,7,3
5/8/2020,20,Tap Mun,34,2,2,3,39,8,3
5/8/2020,21,Tap Mun,34,1,5,5,32,8,3
5/8/2020,22,Tap Mun,33,3,5,6,30,8,3
5/8/2020,23,Tap Mun,33,2,5,6,28,9,3
5/8/2020,24,Tap Mun,30,5,2,3,30,14,3
6/8/2020,1,Tap Mun,N.A.,1,N.A.,N.A.,N.A.,5,N.A.
6/8/2020,2,Tap Mun,31,0,7,7,26,3,5
6/8/2020,3,Tap Mun,33,1,6,7,16,5,4
6/8/2020,4,Tap Mun,33,1,3,4,18,8,3
6/8/2020,5,Tap Mun,34,0,3,4,12,10,2
6/8/2020,6,Tap Mun,34,0,4,5,13,10,2
6/8/2020,7,Tap Mun,34,0,5,5,12,10,2
6/8/2020,8,Tap Mun,37,0,8,13,15,9,2
6/8/2020,9,Tap Mun,36,2,7,13,19,8,2
6/8/2020,10,Tap Mun,35,2,9,22,18,7,3
6/8/2020,11,Tap Mun,34,5,11,26,22,9,4
6/8/2020,12,Tap Mun,33,2,4,8,42,8,4
6/8/2020,13,Tap Mun,34,3,1,2,53,9,3
6/8/2020,14,Tap Mun,34,7,2,3,61,12,3
6/8/2020,15,Tap Mun,33,6,3,5,57,11,3
6/8/2020,16,Tap Mun,33,4,3,5,53,11,3
6/8/2020,17,Tap Mun,33,4,5,7,54,10,4
6/8/2020,18,Tap Mun,33,6,3,4,45,12,3
6/8/2020,19,Tap Mun,35,2,5,6,38,6,4
6/8/2020,20,Tap Mun,33,3,3,3,44,9,4
6/8/2020,21,Tap Mun,33,3,6,6,40,11,3
6/8/2020,22,Tap Mun,33,2,8,11,21,11,4
